"","X.1","month","spp","biomass","X","ID"
"8462",8462,600,"Common murre",1.01998876834948,82,18
"8463",8463,600,"Common murre",1.04150818610783,83,18
"8464",8464,600,"Common murre",1.03208476650957,84,18
"8465",8465,600,"Common murre",1.02754925783429,85,18
"8466",8466,600,"Common murre",1.01519456898665,86,18
"8467",8467,600,"Common murre",1.02405977786919,87,18
"8468",8468,600,"Common murre",1.03692773648571,88,18
"8469",8469,600,"Common murre",1.0245715283426,89,18
"8470",8470,600,"Common murre",1.0257057420871,90,18
"8471",8471,600,"Common murre",1.04967907503742,91,18
"8472",8472,600,"Common murre",1.01525385515754,92,18
"8473",8473,600,"Common murre",1.04312402116281,93,18
"8474",8474,600,"Common murre",1.02057274063562,94,18
"8475",8475,600,"Common murre",1.02095455843944,95,18
"8476",8476,600,"Common murre",1.03027768094016,96,18
"8477",8477,600,"Common murre",1.0430673138333,97,18
"8478",8478,600,"Common murre",1.0176592137478,98,18
"8479",8479,600,"Common murre",1.02523615267526,99,18
"8480",8480,600,"Common murre",1.01521221763109,100,18
"8481",8481,600,"Common murre",1.02855540791633,101,18
"8482",8482,600,"Common murre",1.02866819320936,102,18
"8483",8483,600,"Common murre",1.01850749768734,103,18
"8484",8484,600,"Common murre",1.04705687481745,104,18
"8485",8485,600,"Common murre",1.02478389455602,105,18
"8486",8486,600,"Common murre",1.03946786929227,106,18
"8487",8487,600,"Common murre",1.03817295264333,107,18
"8488",8488,600,"Common murre",1.04827851891254,108,18
"8489",8489,600,"Common murre",1.01826265526469,109,18
"8490",8490,600,"Common murre",1.03064288526729,110,18
"8491",8491,600,"Common murre",1.04230335957921,111,18
"8492",8492,600,"Common murre",1.03456279192188,112,18
"8493",8493,600,"Common murre",1.03328965759728,113,18
"8494",8494,600,"Common murre",1.04046583280783,114,18
"8495",8495,600,"Common murre",1.0228775754214,115,18
"8496",8496,600,"Common murre",1.02641281139183,116,18
"8497",8497,600,"Common murre",1.03060599419334,117,18
"8498",8498,600,"Common murre",1.05523395607464,118,18
"8499",8499,600,"Common murre",1.03107128703852,119,18
"8500",8500,600,"Common murre",1.04625515876102,120,18
"8501",8501,600,"Common murre",1.0313355111907,121,18
"8502",8502,600,"Common murre",1.03621603705145,122,18
"8503",8503,600,"Common murre",1.02694110525916,123,18
"8504",8504,600,"Common murre",1.04028123021864,124,18
"8505",8505,600,"Common murre",1.04822664466994,125,18
"8506",8506,600,"Common murre",1.0353038652571,127,18
"8507",8507,600,"Common murre",1.04086469099815,128,18
"8508",8508,600,"Common murre",1.0278024789827,129,18
"8509",8509,600,"Common murre",1.04508687684762,130,18
"8510",8510,600,"Common murre",1.04713612479324,131,18
"8511",8511,600,"Common murre",1.02660630925321,132,18
"8512",8512,600,"Common murre",1.06490712792565,133,18
"8513",8513,600,"Common murre",1.03204221752833,134,18
"8514",8514,600,"Common murre",1.04259615265325,135,18
"8515",8515,600,"Common murre",1.04617024451901,136,18
"8516",8516,600,"Common murre",1.04629456643884,137,18
"8517",8517,600,"Common murre",1.05403034203897,138,18
"8518",8518,600,"Common murre",1.01645716108684,139,18
"8519",8519,600,"Common murre",1.0193566027182,140,18
"8520",8520,600,"Common murre",1.02844342667636,141,18
"8521",8521,600,"Common murre",1.05084775578201,142,18
"8522",8522,600,"Common murre",1.03915587004607,143,18
"8523",8523,600,"Common murre",1.03818419939172,144,18
"8524",8524,600,"Common murre",1.04859392140952,145,18
"8525",8525,600,"Common murre",1.0371914945298,146,18
"8526",8526,600,"Common murre",1.04476148389562,147,18
"8527",8527,600,"Common murre",1.02637342189264,148,18
"8528",8528,600,"Common murre",1.01729938343158,149,18
"8529",8529,600,"Common murre",1.01966056897259,150,18
"8530",8530,600,"Common murre",1.03030120853561,151,18
"8531",8531,600,"Common murre",1.02222889134038,152,18
"8532",8532,600,"Common murre",1.02253108034734,153,18
"8533",8533,600,"Common murre",1.02618657569791,154,18
"8534",8534,600,"Common murre",1.02909129963949,155,18
"8535",8535,600,"Common murre",1.03360149853261,156,18
"8536",8536,600,"Common murre",1.03079478192556,157,18
"8537",8537,600,"Common murre",1.03764175278856,158,18
"8538",8538,600,"Common murre",1.02973511017598,159,18
"8539",8539,600,"Common murre",1.03125224258438,160,18
"8540",8540,600,"Common murre",1.02909596250543,161,18
"8541",8541,600,"Common murre",1.04398568538788,162,18
"8542",8542,600,"Common murre",1.04397454487933,163,18
"8543",8543,600,"Common murre",1.02191861537166,164,18
"8544",8544,600,"Common murre",1.03910330071013,165,18
"8545",8545,600,"Common murre",1.03483251346045,166,18
"8546",8546,600,"Common murre",1.01611719827542,167,18
"8547",8547,600,"Common murre",1.02609136299602,168,18
"8548",8548,600,"Common murre",1.01988825348474,169,18
"8549",8549,600,"Common murre",1.0290705954331,170,18
"8550",8550,600,"Common murre",1.03941246012383,171,18
"8551",8551,600,"Common murre",1.03280707057296,172,18
"8552",8552,600,"Common murre",1.02852972905489,173,18
"8553",8553,600,"Common murre",1.0509775345516,174,18
"8554",8554,600,"Common murre",1.01398115027484,175,18
"8555",8555,600,"Common murre",1.02952561844202,176,18
"8556",8556,600,"Common murre",1.02349392619657,177,18
"8557",8557,600,"Common murre",1.04110410229369,178,18
"8558",8558,600,"Common murre",1.05138047892715,179,18
"8559",8559,600,"Common murre",1.03733425637364,180,18
"8560",8560,600,"Common murre",1.03071360334813,181,18
"8561",8561,600,"Common murre",1.01271405475858,182,18
"8562",8562,600,"Common murre",1.05681282347999,183,18
"8563",8563,600,"Common murre",1.03966372554547,184,18
"8564",8564,600,"Common murre",1.02474871226348,185,18
"8565",8565,600,"Common murre",1.03886971951927,186,18
"8566",8566,600,"Common murre",1.02880509113849,187,18
"8567",8567,600,"Common murre",1.01953694860026,188,18
"8568",8568,600,"Common murre",1.03766382924329,189,18
"8569",8569,600,"Common murre",1.02744470316947,190,18
"8570",8570,600,"Common murre",1.04088958126905,191,18
"8571",8571,600,"Common murre",1.02827140899578,192,18
"8572",8572,600,"Common murre",1.03883677271748,193,18
"8573",8573,600,"Common murre",1.03285939632184,194,18
"8574",8574,600,"Common murre",1.0374228442186,195,18
"8575",8575,600,"Common murre",1.01860251416462,196,18
"8576",8576,600,"Common murre",1.0272867112105,197,18
"8577",8577,600,"Common murre",1.0248057897445,198,18
"8578",8578,600,"Common murre",1.02343946856189,199,18
"8579",8579,600,"Common murre",1.03640699725589,200,18
"8580",8580,600,"Common murre",1.02892404819145,201,18
"8581",8581,600,"Common murre",1.02877713963936,202,18
"8582",8582,600,"Common murre",1.03348053557464,203,18
"8583",8583,600,"Common murre",1.01920380905258,204,18
"8584",8584,600,"Common murre",1.02913442701221,205,18
"8585",8585,600,"Common murre",1.0190476650135,206,18
"8586",8586,600,"Common murre",1.02609469386684,207,18
"8587",8587,600,"Common murre",1.03947258379768,208,18
"8588",8588,600,"Common murre",1.01639766125746,209,18
"8589",8589,600,"Common murre",1.04046236006581,210,18
"8590",8590,600,"Common murre",1.02527280721225,211,18
"8591",8591,600,"Common murre",1.03134086663145,212,18
"8592",8592,600,"Common murre",1.03529879020468,213,18
"8593",8593,600,"Common murre",1.02588269153823,214,18
"8594",8594,600,"Common murre",1.04860869063481,215,18
"8595",8595,600,"Common murre",1.02052415686566,216,18
"8596",8596,600,"Common murre",1.02609859394743,217,18
"8597",8597,600,"Common murre",1.02295389125918,218,18
"8598",8598,600,"Common murre",1.04162546985506,219,18
"8599",8599,600,"Common murre",1.04980676944579,220,18
"8600",8600,600,"Common murre",1.03429500972248,221,18
"8601",8601,600,"Common murre",1.04029039661709,222,18
"8602",8602,600,"Common murre",1.05133576842154,223,18
"8603",8603,600,"Common murre",1.03412337366242,224,18
"8604",8604,600,"Common murre",1.03984303387261,225,18
"8605",8605,600,"Common murre",1.02221659177416,226,18
"8606",8606,600,"Common murre",1.01447666033896,227,18
"8607",8607,600,"Common murre",1.03892631436747,228,18
"8608",8608,600,"Common murre",1.01259926132672,229,18
"8609",8609,600,"Common murre",1.02818172156017,230,18
"8610",8610,600,"Common murre",1.04892368367709,231,18
"8611",8611,600,"Common murre",1.02228770163901,232,18
"8612",8612,600,"Common murre",1.02717862476115,233,18
"8613",8613,600,"Common murre",1.04772167320515,234,18
"8614",8614,600,"Common murre",1.02475303890005,235,18
"8615",8615,600,"Common murre",1.02727919448234,236,18
"8616",8616,600,"Common murre",1.01904623811635,238,18
"8617",8617,600,"Common murre",1.03429908012798,239,18
"8618",8618,600,"Common murre",1.03683417791448,240,18
"8619",8619,600,"Common murre",1.03051973971991,241,18
"8620",8620,600,"Common murre",1.03475387773161,242,18
"8621",8621,600,"Common murre",1.02591366858866,243,18
"8622",8622,600,"Common murre",1.05458398427592,244,18
"8623",8623,600,"Common murre",1.04434633677569,245,18
"8624",8624,600,"Common murre",1.0250858942417,246,18
"8625",8625,600,"Common murre",1.03247221697216,247,18
"8626",8626,600,"Common murre",1.03093542150704,248,18
"8627",8627,600,"Common murre",1.02503065816011,249,18
"8628",8628,600,"Common murre",1.02458667528009,250,18
"8629",8629,600,"Common murre",1.0465052391318,251,18
"8630",8630,600,"Common murre",1.01690794240582,252,18
"8631",8631,600,"Common murre",1.03080737556057,253,18
"8632",8632,600,"Common murre",1.03505359072583,254,18
"8633",8633,600,"Common murre",1.02150715212235,255,18
"8634",8634,600,"Common murre",1.04219076338667,256,18
"8635",8635,600,"Common murre",1.02569190145294,257,18
"8636",8636,600,"Common murre",1.02057650282162,258,18
"8637",8637,600,"Common murre",1.0147784161397,259,18
"8638",8638,600,"Common murre",1.0215928805505,260,18
"8639",8639,600,"Common murre",1.03559683290903,261,18
"8640",8640,600,"Common murre",1.03085109142995,262,18
"8641",8641,600,"Common murre",1.03089615336099,263,18
"8642",8642,600,"Common murre",1.00386767350528,264,18
"8643",8643,600,"Common murre",1.04771091850508,265,18
"8644",8644,600,"Common murre",1.02446860251404,266,18
"8645",8645,600,"Common murre",1.03172230192613,267,18
"8646",8646,600,"Common murre",1.02513891967314,268,18
"8647",8647,600,"Common murre",1.04791386680055,269,18
"8648",8648,600,"Common murre",1.02382497669261,270,18
"8649",8649,600,"Common murre",1.04376309767749,271,18
"8650",8650,600,"Common murre",1.01888450504351,272,18
"8651",8651,600,"Common murre",1.02529459953502,273,18
"8652",8652,600,"Common murre",1.02309618473873,274,18
"8653",8653,600,"Common murre",1.03115978598099,275,18
"8654",8654,600,"Common murre",1.03007463455391,276,18
"8655",8655,600,"Common murre",1.02626266811833,277,18
"8656",8656,600,"Common murre",1.03011935289339,278,18
"8657",8657,600,"Common murre",1.03634905894102,279,18
"8658",8658,600,"Common murre",1.04621638043781,280,18
"8659",8659,600,"Common murre",1.04141711112867,281,18
"8660",8660,600,"Common murre",1.01875774993547,282,18
"8661",8661,600,"Common murre",1.03325661402338,283,18
"8662",8662,600,"Common murre",1.03300956116645,284,18
"8663",8663,600,"Common murre",1.02369378953261,285,18
"8664",8664,600,"Common murre",1.03593247761869,286,18
"8665",8665,600,"Common murre",1.02556523894118,287,18
"8666",8666,600,"Common murre",1.01888411188773,288,18
"8667",8667,600,"Common murre",1.02830741280145,289,18
"8668",8668,600,"Common murre",1.0322856523266,290,18
"8669",8669,600,"Common murre",1.03190302107874,291,18
"8670",8670,600,"Common murre",1.04136811323291,292,18
"8671",8671,600,"Common murre",1.02284130715306,293,18
"8672",8672,600,"Common murre",1.03456287554536,294,18
"8673",8673,600,"Common murre",1.02657951638219,295,18
"8674",8674,600,"Common murre",1.02936256096366,296,18
"8675",8675,600,"Common murre",1.04195060907009,297,18
"8676",8676,600,"Common murre",1.02419544591934,298,18
"8677",8677,600,"Common murre",1.01950944662729,299,18
"8678",8678,600,"Common murre",1.02664057670512,300,18
"8679",8679,600,"Common murre",1.02792688539396,301,18
"8680",8680,600,"Common murre",1.03948371890585,302,18
"8681",8681,600,"Common murre",1.04002036402042,303,18
"8682",8682,600,"Common murre",1.03006370748371,304,18
"8683",8683,600,"Common murre",1.03344087697238,305,18
"8684",8684,600,"Common murre",1.037666505288,306,18
"8685",8685,600,"Common murre",1.03197294231146,307,18
"8686",8686,600,"Common murre",1.05327816182905,308,18
"8687",8687,600,"Common murre",1.02783190126316,309,18
"8688",8688,600,"Common murre",1.03736715221955,310,18
"8689",8689,600,"Common murre",1.02874429541949,311,18
"8690",8690,600,"Common murre",1.01550450919722,312,18
"8691",8691,600,"Common murre",1.03458368994623,313,18
"8692",8692,600,"Common murre",1.02339489874892,314,18
"8693",8693,600,"Common murre",1.03299567620486,315,18
"8694",8694,600,"Common murre",1.0343415911058,316,18
"8695",8695,600,"Common murre",1.03888293948179,317,18
"8696",8696,600,"Common murre",1.01662831221944,318,18
"8697",8697,600,"Common murre",1.03585138398674,319,18
"8698",8698,600,"Common murre",1.03913018795121,320,18
"8699",8699,600,"Common murre",1.01913377610599,321,18
"8700",8700,600,"Common murre",1.02165745357507,322,18
"8701",8701,600,"Common murre",1.02209337870316,323,18
"8702",8702,600,"Common murre",1.03411503593692,324,18
"8703",8703,600,"Common murre",1.02382089595908,325,18
"8704",8704,600,"Common murre",1.02022209315377,326,18
"8705",8705,600,"Common murre",1.03573744769168,327,18
"8706",8706,600,"Common murre",1.05324021654743,328,18
"8707",8707,600,"Common murre",1.02144800287861,329,18
"8708",8708,600,"Common murre",1.03545400293851,330,18
"8709",8709,600,"Common murre",1.04728298471029,331,18
"8710",8710,600,"Common murre",1.02370250201482,332,18
"8711",8711,600,"Common murre",1.03350880482745,333,18
"8712",8712,600,"Common murre",1.03888976084753,334,18
"8713",8713,600,"Common murre",1.0767117136652,335,18
"8714",8714,600,"Common murre",1.03209406343285,336,18
"8715",8715,600,"Common murre",1.01423236400344,337,18
"8716",8716,600,"Common murre",1.0275465892717,338,18
"8717",8717,600,"Common murre",1.03111665822848,339,18
"8718",8718,600,"Common murre",1.02900866581928,340,18
"8719",8719,600,"Common murre",1.02948027367208,341,18
"8720",8720,600,"Common murre",1.0341114566148,342,18
"8721",8721,600,"Common murre",1.02813699237242,344,18
"8722",8722,600,"Common murre",1.04116668199787,345,18
"8723",8723,600,"Common murre",1.03608471902474,346,18
"8724",8724,600,"Common murre",1.04978750610143,347,18
"8725",8725,600,"Common murre",1.03332699937862,348,18
"8726",8726,600,"Common murre",1.0336208209539,349,18
"8727",8727,600,"Common murre",1.03238420809259,350,18
"8728",8728,600,"Common murre",1.04743972562889,351,18
"8729",8729,600,"Common murre",1.02058352292813,352,18
"8730",8730,600,"Common murre",1.03262216221931,353,18
"8731",8731,600,"Common murre",1.0397857688228,354,18
"8732",8732,600,"Common murre",1.03922829724476,355,18
"8733",8733,600,"Common murre",1.07099251678305,356,18
"8734",8734,600,"Common murre",1.03549717092976,357,18
"8735",8735,600,"Common murre",1.04240726462333,358,18
"8736",8736,600,"Common murre",1.0422789746236,359,18
"8737",8737,600,"Common murre",1.02436016853786,360,18
"8738",8738,600,"Common murre",20.943866633885,361,18
"8739",8739,600,"Common murre",1.02218273451437,362,18
"8740",8740,600,"Common murre",1.02948131326514,363,18
"8741",8741,600,"Common murre",1.02474822901137,364,18
"8742",8742,600,"Common murre",1.0206393548594,365,18
"8743",8743,600,"Common murre",1.02353293075797,366,18
"8744",8744,600,"Common murre",1.02200330122898,367,18
"8745",8745,600,"Common murre",1.01531981796987,368,18
"8746",8746,600,"Common murre",1.02326993501,369,18
"8747",8747,600,"Common murre",1.04348018020485,370,18
"8748",8748,600,"Common murre",1.03681424022532,371,18
"8749",8749,600,"Common murre",1.02545027605336,372,18
"8750",8750,600,"Common murre",1.04688209418723,373,18
"8751",8751,600,"Common murre",1.03532319892394,374,18
"8752",8752,600,"Common murre",1.0380574815671,375,18
"8753",8753,600,"Common murre",1.04595110539182,376,18
"8754",8754,600,"Common murre",1.03828928728435,377,18
"8755",8755,600,"Common murre",1.07252583647806,378,18
"8756",8756,600,"Common murre",1.01965400323606,379,18
"8757",8757,600,"Common murre",1.04323339665945,380,18
"8758",8758,600,"Common murre",1.04555830566623,381,18
"8759",8759,600,"Common murre",1.03043391082735,382,18
"8760",8760,600,"Common murre",1.03119920984073,383,18
"8761",8761,600,"Common murre",1.03592232564955,384,18
"8762",8762,600,"Common murre",1.03777920482534,385,18
"8763",8763,600,"Common murre",1.03868904446379,386,18
"8764",8764,600,"Common murre",1.04091552658027,387,18
"8765",8765,600,"Common murre",1.02023254740761,388,18
"8766",8766,600,"Common murre",1.0326487994327,389,18
"8767",8767,600,"Common murre",1.03665568300987,390,18
"8768",8768,600,"Common murre",1.02273850823766,391,18
"8769",8769,600,"Common murre",1.02281774038888,392,18
"8770",8770,600,"Common murre",1.06999557270608,393,18
"8771",8771,600,"Common murre",1.02278642525735,394,18
"8772",8772,600,"Common murre",1.03259474335743,395,18
"8773",8773,600,"Common murre",1.03236114666662,397,18
"8774",8774,600,"Common murre",1.03809660886607,398,18
"8775",8775,600,"Common murre",1.03194749907152,399,18
"8776",8776,600,"Common murre",1.01592578608161,400,18
"8777",8777,600,"Common murre",1.03111974815573,401,18
"8778",8778,600,"Common murre",1.02906779481213,402,18
"8779",8779,600,"Common murre",1.03270772692228,403,18
"8780",8780,600,"Common murre",1.02529151725884,404,18
"8781",8781,600,"Common murre",1.03231573241546,405,18
"8782",8782,600,"Common murre",1.0270967502631,406,18
"8783",8783,600,"Common murre",1.01970193605629,407,18
"8784",8784,600,"Common murre",1.04089470867051,408,18
"8785",8785,600,"Common murre",1.02836080824444,409,18
"8786",8786,600,"Common murre",1.02421821159085,410,18
"8787",8787,600,"Common murre",1.03651765522499,411,18
"8788",8788,600,"Common murre",1.02773424709733,412,18
"8789",8789,600,"Common murre",1.03284092872001,413,18
"8790",8790,600,"Common murre",1.02384786633097,414,18
"8791",8791,600,"Common murre",1.03193721536658,415,18
"8792",8792,600,"Common murre",1.03369458753081,416,18
"8793",8793,600,"Common murre",1.04437404312317,417,18
"8794",8794,600,"Common murre",1.0369502940555,418,18
"8795",8795,600,"Common murre",1.03140973812112,419,18
"8796",8796,600,"Common murre",1.05168962437723,420,18
"8797",8797,600,"Common murre",1.02829657640962,421,18
"8798",8798,600,"Common murre",1.02522207640366,422,18
"8799",8799,600,"Common murre",1.01998574917667,423,18
"8800",8800,600,"Common murre",1.03674150092964,424,18
"8801",8801,600,"Common murre",1.05765834698863,425,18
"8802",8802,600,"Common murre",1.0380913419631,426,18
